OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,Shipvia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10955,FOLKO,8,17/03/1998,14/04/1998,20/03/1998,2,3.26,Folk och fה HB,ֵkergatan 24,Brהcke,NULL,S-844 67,Sweden
10956,BLAUS,6,17/03/1998,28/04/1998,20/03/1998,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
10957,HILAA,8,18/03/1998,15/04/1998,27/03/1998,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristףbal,Tבchira,5022,Venezuela
10958,OCEAN,7,18/03/1998,15/04/1998,27/03/1998,2,49.56,Ocיano Atlבntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10959,GOURL,6,18/03/1998,29/04/1998,23/03/1998,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
10960,HILAA,3,19/03/1998,02/04/1998,08/04/1998,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristףbal,Tבchira,5022,Venezuela
10961,QUEEN,8,19/03/1998,16/04/1998,30/03/1998,1,104.47,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil
10962,QUICK,8,19/03/1998,16/04/1998,23/03/1998,2,275.79,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10963,FURIB,9,19/03/1998,16/04/1998,26/03/1998,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal
10964,SPECD,3,20/03/1998,17/04/1998,24/03/1998,2,87.38,Spיcialitיs du monde,"25, rue Lauriston",Paris,NULL,75016,France
10965,OLDWO,6,20/03/1998,17/04/1998,30/03/1998,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
10966,CHOPS,4,20/03/1998,17/04/1998,08/04/1998,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
10967,TOMSP,2,23/03/1998,20/04/1998,02/04/1998,2,62.22,Toms Spezialitהten,Luisenstr. 48,Mnster,NULL,44087,Germany
10968,ERNSH,1,23/03/1998,20/04/1998,01/04/1998,3,74.6,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10969,COMMI,1,23/03/1998,20/04/1998,30/03/1998,2,0.21,Comיrcio Mineiro,"Av. dos Lusםadas, 23",Sao Paulo,SP,05432-043,Brazil
10970,BOLID,9,24/03/1998,07/04/1998,24/04/1998,1,16.16,Bףlido Comidas preparadas,"C/ Araquil, 67",Madrid,NULL,28023,Spain
10971,FRANR,2,24/03/1998,21/04/1998,02/04/1998,2,121.82,France restauration,"54, rue Royale",Nantes,NULL,44000,France
10972,LACOR,4,24/03/1998,21/04/1998,26/03/1998,2,0.02,La corne d'abondance,"67, avenue de l'Europe",Versailles,NULL,78000,France
10973,LACOR,6,24/03/1998,21/04/1998,27/03/1998,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,NULL,78000,France
10974,SPLIR,3,25/03/1998,08/04/1998,03/04/1998,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA
10975,BOTTM,1,25/03/1998,22/04/1998,27/03/1998,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10976,HILAA,1,25/03/1998,06/05/1998,03/04/1998,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristףbal,Tבchira,5022,Venezuela
10977,FOLKO,8,26/03/1998,23/04/1998,10/04/1998,3,208.5,Folk och fה HB,ֵkergatan 24,Brהcke,NULL,S-844 67,Sweden
10978,MAISD,9,26/03/1998,23/04/1998,23/04/1998,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
10979,ERNSH,8,26/03/1998,23/04/1998,31/03/1998,2,353.07,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10980,FOLKO,4,27/03/1998,08/05/1998,17/04/1998,1,1.26,Folk och fה HB,ֵkergatan 24,Brהcke,NULL,S-844 67,Sweden
10981,HANAR,1,27/03/1998,24/04/1998,02/04/1998,2,193.37,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil
10982,BOTTM,2,27/03/1998,24/04/1998,08/04/1998,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
10983,SAVEA,2,27/03/1998,24/04/1998,06/04/1998,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10984,SAVEA,1,30/03/1998,27/04/1998,03/04/1998,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
10985,HUNGO,2,30/03/1998,27/04/1998,02/04/1998,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
10986,OCEAN,8,30/03/1998,27/04/1998,21/04/1998,2,217.86,Ocיano Atlבntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina
10987,EASTC,8,31/03/1998,28/04/1998,06/04/1998,1,185.48,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
10988,RATTC,3,31/03/1998,28/04/1998,10/04/1998,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
10989,QUEDE,2,31/03/1998,28/04/1998,02/04/1998,1,34.76,Que Delםcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10990,ERNSH,2,01/04/1998,13/05/1998,07/04/1998,3,117.61,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
10991,QUICK,1,01/04/1998,29/04/1998,07/04/1998,1,38.51,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10992,THEBI,1,01/04/1998,29/04/1998,03/04/1998,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA
10993,FOLKO,7,01/04/1998,29/04/1998,10/04/1998,3,8.81,Folk och fה HB,ֵkergatan 24,Brהcke,NULL,S-844 67,Sweden
10994,VAFFE,2,02/04/1998,16/04/1998,09/04/1998,3,65.53,Vaffeljernet,Smagsloget 45,ֵrhus,NULL,8200,Denmark
10995,PERIC,1,02/04/1998,30/04/1998,06/04/1998,3,46,Pericles Comidas clבsicas,Calle Dr. Jorge Cash 321,Mיxico D.F.,NULL,5033,Mexico
10996,QUICK,4,02/04/1998,30/04/1998,10/04/1998,2,1.12,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
10997,LILAS,8,03/04/1998,15/05/1998,13/04/1998,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,8,03/04/1998,17/04/1998,17/04/1998,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
10999,OTTIK,6,03/04/1998,01/05/1998,10/04/1998,2,96.35,Ottilies Kהseladen,Mehrheimerstr. 369,Kצln,NULL,50739,Germany
11000,RATTC,2,06/04/1998,04/05/1998,14/04/1998,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
11001,FOLKO,2,06/04/1998,04/05/1998,14/04/1998,2,197.3,Folk och fה HB,ֵkergatan 24,Brהcke,NULL,S-844 67,Sweden
11002,SAVEA,4,06/04/1998,04/05/1998,16/04/1998,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11003,THECR,3,06/04/1998,04/05/1998,08/04/1998,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA
11004,MAISD,3,07/04/1998,05/05/1998,20/04/1998,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium
11005,WILMK,2,07/04/1998,05/05/1998,10/04/1998,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland
11006,GREAL,3,07/04/1998,05/05/1998,15/04/1998,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11007,PRINI,8,08/04/1998,06/05/1998,13/04/1998,2,202.24,Princesa Isabel Vinhos,Estrada da saתde n. 58,Lisboa,NULL,1756,Portugal
11008,ERNSH,7,08/04/1998,06/05/1998,NULL,3,79.46,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11009,GODOS,2,08/04/1998,06/05/1998,10/04/1998,1,59.11,Godos Cocina Tםpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
11010,REGGC,2,09/04/1998,07/05/1998,21/04/1998,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
11011,ALFKI,3,09/04/1998,07/05/1998,13/04/1998,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany
11012,FRANK,1,09/04/1998,23/04/1998,17/04/1998,3,242.95,Frankenversand,Berliner Platz 43,Mnchen,NULL,80805,Germany
11013,ROMEY,2,09/04/1998,07/05/1998,10/04/1998,1,32.99,Romero y tomillo,"Gran Vםa, 1",Madrid,NULL,28001,Spain
11014,LINOD,2,10/04/1998,08/05/1998,15/04/1998,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,2,10/04/1998,24/04/1998,20/04/1998,2,4.62,Santי Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway
11016,AROUT,9,10/04/1998,08/05/1998,13/04/1998,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK
11017,ERNSH,9,13/04/1998,11/05/1998,20/04/1998,2,754.26,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11018,LONEP,4,13/04/1998,11/05/1998,16/04/1998,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,RANCH,6,13/04/1998,11/05/1998,NULL,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina
11020,OTTIK,2,14/04/1998,12/05/1998,16/04/1998,2,43.3,Ottilies Kהseladen,Mehrheimerstr. 369,Kצln,NULL,50739,Germany
11021,QUICK,3,14/04/1998,12/05/1998,21/04/1998,1,297.18,QUICK-Stop,Taucherstrae 10,Cunewalde,NULL,1307,Germany
11022,HANAR,9,14/04/1998,12/05/1998,04/05/1998,2,6.27,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,1,14/04/1998,28/04/1998,24/04/1998,2,123.83,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK
11024,EASTC,4,15/04/1998,13/05/1998,20/04/1998,1,74.36,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11025,WARTH,6,15/04/1998,13/05/1998,24/04/1998,3,29.17,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland
11026,FRANS,4,15/04/1998,13/05/1998,28/04/1998,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
11027,BOTTM,1,16/04/1998,14/05/1998,20/04/1998,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,2,16/04/1998,14/05/1998,22/04/1998,1,29.59,Kצniglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany
11029,CHOPS,4,16/04/1998,14/05/1998,27/04/1998,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
11030,SAVEA,7,17/04/1998,15/05/1998,27/04/1998,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,6,17/04/1998,15/05/1998,24/04/1998,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11032,WHITC,2,17/04/1998,15/05/1998,23/04/1998,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11033,RICSU,7,17/04/1998,15/05/1998,23/04/1998,3,84.74,Richter Supermarkt,Starenweg 5,Genטve,NULL,1204,Switzerland
11034,OLDWO,8,20/04/1998,01/06/1998,27/04/1998,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,SUPRD,2,20/04/1998,18/05/1998,24/04/1998,2,0.17,Suprךmes dיlices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
11036,DRACD,8,20/04/1998,18/05/1998,22/04/1998,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
11037,GODOS,7,21/04/1998,19/05/1998,27/04/1998,1,3.2,Godos Cocina Tםpica,"C/ Romero, 33",Sevilla,NULL,41101,Spain
11038,SUPRD,1,21/04/1998,19/05/1998,30/04/1998,2,29.59,Suprךmes dיlices,"Boulevard Tirou, 255",Charleroi,NULL,B-6000,Belgium
11039,LINOD,1,21/04/1998,19/05/1998,NULL,2,65,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,4,22/04/1998,20/05/1998,NULL,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11041,CHOPS,3,22/04/1998,20/05/1998,28/04/1998,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland
11042,COMMI,2,22/04/1998,06/05/1998,01/05/1998,1,29.99,Comיrcio Mineiro,"Av. dos Lusםadas, 23",Sao Paulo,SP,05432-043,Brazil
11043,SPECD,5,22/04/1998,20/05/1998,29/04/1998,2,8.8,Spיcialitיs du monde,"25, rue Lauriston",Paris,NULL,75016,France
11044,WOLZA,4,23/04/1998,21/05/1998,01/05/1998,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland
11045,BOTTM,6,23/04/1998,21/05/1998,NULL,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,8,23/04/1998,21/05/1998,24/04/1998,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany
11047,EASTC,7,24/04/1998,22/05/1998,01/05/1998,3,46.62,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11048,BOTTM,7,24/04/1998,22/05/1998,30/04/1998,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,3,24/04/1998,22/05/1998,04/05/1998,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,04876-786,Brazil
11050,FOLKO,8,27/04/1998,25/05/1998,05/05/1998,2,59.41,Folk och fה HB,ֵkergatan 24,Brהcke,NULL,S-844 67,Sweden
11051,LAMAI,7,27/04/1998,25/05/1998,NULL,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France
11052,HANAR,3,27/04/1998,25/05/1998,01/05/1998,1,67.26,Hanari Carnes,"Rua do Paחo, 67",Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,2,27/04/1998,25/05/1998,29/04/1998,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria
11054,CACTU,8,28/04/1998,26/05/1998,NULL,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina
11055,HILAA,7,28/04/1998,26/05/1998,05/05/1998,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristףbal,Tבchira,5022,Venezuela
11056,EASTC,8,28/04/1998,12/05/1998,01/05/1998,2,278.96,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK
11057,NORTS,3,29/04/1998,27/05/1998,01/05/1998,3,4.13,North/South,South House 300 Queensbridge,London,NULL,SW7 1RZ,UK
11058,BLAUS,9,29/04/1998,27/05/1998,NULL,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany
11059,RICAR,2,29/04/1998,10/06/1998,NULL,2,85.8,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil
11060,FRANS,2,30/04/1998,28/05/1998,04/05/1998,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy
11061,GREAL,4,30/04/1998,11/06/1998,NULL,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA
11062,REGGC,4,30/04/1998,28/05/1998,NULL,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy
11063,HUNGO,3,30/04/1998,28/05/1998,06/05/1998,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland
11064,SAVEA,1,01/05/1998,29/05/1998,04/05/1998,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11065,LILAS,8,01/05/1998,29/05/1998,NULL,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,7,01/05/1998,29/05/1998,04/05/1998,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA
11067,DRACD,1,04/05/1998,18/05/1998,06/05/1998,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany
11068,QUEEN,8,04/05/1998,01/06/1998,NULL,2,81.75,Queen Cozinha,"Alameda dos Canאrios, 891",Sao Paulo,SP,05487-020,Brazil
11069,TORTU,1,04/05/1998,01/06/1998,06/05/1998,2,15.67,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,NULL,5033,Mexico
11070,LEHMS,2,05/05/1998,02/06/1998,NULL,1,136,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany
11071,LILAS,1,05/05/1998,02/06/1998,NULL,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,4,05/05/1998,02/06/1998,NULL,2,258.64,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria
11073,PERIC,2,05/05/1998,02/06/1998,NULL,2,24.95,Pericles Comidas clבsicas,Calle Dr. Jorge Cash 321,Mיxico D.F.,NULL,5033,Mexico
11074,SIMOB,7,06/05/1998,03/06/1998,NULL,2,18.44,Simons bistro,Vinbזltet 34,Kobenhavn,NULL,1734,Denmark
11075,RICSU,8,06/05/1998,03/06/1998,NULL,2,6.19,Richter Supermarkt,Starenweg 5,Genטve,NULL,1204,Switzerland
11076,BONAP,4,06/05/1998,03/06/1998,NULL,2,38.28,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France
11077,RATTC,1,06/05/1998,03/06/1998,NULL,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA
