OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,Shipvia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderMonthName,OrderMonthDate,ProductID,UnitPrice_order,Quantity,Discount,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_product,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,BuyingCost,SellingPrice,Revenue,COGS,GrossProfit,GrossMargin,Month,DiscountBand
10276,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,13.84,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,,5033,Mexico,1996,8,August,1996-08,10,24.8,15,0.0,Ikura,4,8,12 - 200 ml jars,15.5,31,0,0,0,Seafood,15.5,24.8,372.0,232.5,139.5,0.375,1996-08,0%
10276,TORTU,8,1996-08-08,1996-08-22,1996-08-14,3,13.84,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,,5033,Mexico,1996,8,August,1996-08,13,4.8,10,0.0,Konbu,6,8,2 kg box,3.0,24,0,5,0,Seafood,3.0,4.8,48.0,30.0,18.0,0.375,1996-08,0%
10277,MORGK,2,1996-08-09,1996-09-06,1996-08-13,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany,1996,8,August,1996-08,28,36.4,20,0.0,Rצssle Sauerkraut,12,7,25 - 825 g cans,22.8,26,0,0,1,Produce,22.8,36.4,728.0,456.0,272.0,0.37362637362637363,1996-08,0%
10277,MORGK,2,1996-08-09,1996-09-06,1996-08-13,3,125.77,Morgenstern Gesundkost,Heerstr. 22,Leipzig,,4179,Germany,1996,8,August,1996-08,62,39.4,12,0.0,Tarte au sucre,29,3,48 pies,24.65,17,0,0,0,Confections,24.65,39.4,472.79999999999995,295.79999999999995,177.0,0.3743654822335026,1996-08,0%
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,44,15.5,16,0.0,Gula Malacca,20,2,20 - 2 kg bags,9.725,27,0,15,0,Condiments,9.725,15.5,248.0,155.6,92.4,0.37258064516129036,1996-08,0%
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,59,44.0,15,0.0,Raclette Courdavault,28,4,5 kg pkg.,27.5,79,0,0,0,Dairy Products,27.5,44.0,660.0,412.5,247.5,0.375,1996-08,0%
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,63,35.1,8,0.0,Vegie-spread,7,2,15 - 625 g jars,21.95,24,0,5,0,Condiments,21.95,35.1,280.8,175.6,105.20000000000002,0.37464387464387466,1996-08,0%
10278,BERGS,8,1996-08-12,1996-09-09,1996-08-16,2,92.69,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,73,12.0,25,0.0,Rצd Kaviar,17,8,24 - 150 g jars,7.5,101,0,5,0,Seafood,7.5,12.0,300.0,187.5,112.5,0.375,1996-08,0%
10279,LEHMS,8,1996-08-13,1996-09-10,1996-08-16,2,25.83,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996,8,August,1996-08,17,31.2,15,0.25,Alice Mutton,7,6,20 - 1 kg tins,19.5,0,0,0,1,Meat/Poultry,19.5,31.2,351.0,292.5,58.5,0.16666666666666666,1996-08,20%+
10280,BERGS,2,1996-08-14,1996-09-11,1996-09-12,1,8.98,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,24,3.6,12,0.0,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,3.6,43.2,27.0,16.200000000000003,0.37500000000000006,1996-08,0%
10280,BERGS,2,1996-08-14,1996-09-11,1996-09-12,1,8.98,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,55,19.2,20,0.0,Pגtי chinois,25,6,24 boxes x 2 pies,12.0,115,0,20,0,Meat/Poultry,12.0,19.2,384.0,240.0,144.0,0.375,1996-08,0%
10280,BERGS,2,1996-08-14,1996-09-11,1996-09-12,1,8.98,Berglunds snabbkצp,Berguvsvהgen  8,Luleו,,S-958 22,Sweden,1996,8,August,1996-08,75,6.2,30,0.0,Rhצnbrהu Klosterbier,12,1,24 - 0.5 l bottles,3.875,125,0,25,0,Beverages,3.875,6.2,186.0,116.25,69.75,0.375,1996-08,0%
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1996,8,August,1996-08,19,7.3,1,0.0,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,7.3,7.3,4.6,2.7,0.36986301369863017,1996-08,0%
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1996,8,August,1996-08,24,3.6,6,0.0,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,3.6,21.6,13.5,8.100000000000001,0.37500000000000006,1996-08,0%
10281,ROMEY,4,1996-08-14,1996-08-28,1996-08-21,1,2.94,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1996,8,August,1996-08,35,14.4,4,0.0,Steeleye Stout,16,1,24 - 12 oz bottles,9.0,20,0,15,0,Beverages,9.0,14.4,57.6,36.0,21.6,0.375,1996-08,0%
10282,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,12.69,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1996,8,August,1996-08,30,20.7,6,0.0,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,12.945,10,0,15,0,Seafood,12.945,20.7,124.19999999999999,77.67,46.52999999999999,0.3746376811594202,1996-08,0%
10282,ROMEY,4,1996-08-15,1996-09-12,1996-08-21,1,12.69,Romero y tomillo,"Gran Vםa, 1",Madrid,,28001,Spain,1996,8,August,1996-08,57,15.6,2,0.0,Ravioli Angelo,26,5,24 - 250 g pkgs.,9.75,36,0,20,0,Grains/Cereals,9.75,15.6,31.2,19.5,11.7,0.375,1996-08,0%
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,8,August,1996-08,15,12.4,20,0.0,Genen Shouyu,6,2,24 - 250 ml bottles,7.75,39,0,5,0,Condiments,7.75,12.4,248.0,155.0,93.0,0.375,1996-08,0%
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,8,August,1996-08,19,7.3,18,0.0,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,7.3,131.4,82.8,48.60000000000001,0.36986301369863017,1996-08,0%
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,8,August,1996-08,60,27.2,35,0.0,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,27.2,952.0,595.0,357.0,0.375,1996-08,0%
10283,LILAS,3,1996-08-16,1996-09-13,1996-08-23,3,84.81,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,8,August,1996-08,72,27.8,3,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,17.4,14,0,0,0,Dairy Products,17.4,27.8,83.4,52.199999999999996,31.20000000000001,0.37410071942446055,1996-08,0%
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996,8,August,1996-08,27,35.1,15,0.25,Schoggi Schokolade,11,3,100 - 100 g pieces,21.95,49,0,30,0,Confections,21.95,35.1,394.875,329.25,65.625,0.16619183285849953,1996-08,20%+
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996,8,August,1996-08,44,15.5,21,0.0,Gula Malacca,20,2,20 - 2 kg bags,9.725,27,0,15,0,Condiments,9.725,15.5,325.5,204.225,121.275,0.37258064516129036,1996-08,0%
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996,8,August,1996-08,60,27.2,20,0.25,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,27.2,408.0,340.0,68.0,0.16666666666666666,1996-08,20%+
10284,LEHMS,4,1996-08-19,1996-09-16,1996-08-27,1,76.56,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,,60528,Germany,1996,8,August,1996-08,67,11.2,5,0.25,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,7.0,52,0,10,0,Beverages,7.0,11.2,42.0,35.0,7.0,0.16666666666666666,1996-08,20%+
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1996,8,August,1996-08,1,14.4,45,0.2,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,14.4,518.4,405.0,113.39999999999998,0.21874999999999997,1996-08,10-20%
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1996,8,August,1996-08,40,14.7,40,0.2,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,14.7,470.40000000000003,368.0,102.40000000000003,0.21768707482993202,1996-08,10-20%
10285,QUICK,1,1996-08-20,1996-09-17,1996-08-26,2,76.83,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1996,8,August,1996-08,53,26.2,36,0.2,Perth Pasties,24,6,48 pieces,16.4,0,0,0,1,Meat/Poultry,16.4,26.2,754.56,590.4,164.15999999999997,0.21755725190839692,1996-08,10-20%
10286,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,229.24,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1996,8,August,1996-08,35,14.4,100,0.0,Steeleye Stout,16,1,24 - 12 oz bottles,9.0,20,0,15,0,Beverages,9.0,14.4,1440.0,900.0,540.0,0.375,1996-08,0%
10286,QUICK,8,1996-08-21,1996-09-18,1996-08-30,3,229.24,QUICK-Stop,Taucherstrae 10,Cunewalde,,1307,Germany,1996,8,August,1996-08,62,39.4,40,0.0,Tarte au sucre,29,3,48 pies,24.65,17,0,0,0,Confections,24.65,39.4,1576.0,986.0,590.0,0.3743654822335025,1996-08,0%
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1996,8,August,1996-08,16,13.9,40,0.15,Pavlova,7,3,32 - 500 g boxes,8.725,29,0,10,0,Confections,8.725,13.9,472.59999999999997,349.0,123.59999999999997,0.2615319509098603,1996-08,10-20%
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1996,8,August,1996-08,34,11.2,20,0.0,Sasquatch Ale,16,1,24 - 12 oz bottles,7.0,111,0,15,0,Beverages,7.0,11.2,224.0,140.0,84.0,0.375,1996-08,0%
10287,RICAR,8,1996-08-22,1996-09-19,1996-08-28,3,12.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1996,8,August,1996-08,46,9.6,15,0.15,Spegesild,21,8,4 - 450 g glasses,6.0,95,0,0,0,Seafood,6.0,9.6,122.39999999999999,90.0,32.39999999999999,0.2647058823529411,1996-08,10-20%
10288,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1996,8,August,1996-08,54,5.9,10,0.1,Tourtiטre,25,6,16 pies,3.725,21,0,10,0,Meat/Poultry,3.725,5.9,53.1,37.25,15.850000000000001,0.2984934086629002,1996-08,5-10%
10288,REGGC,4,1996-08-23,1996-09-20,1996-09-03,1,7.45,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,,42100,Italy,1996,8,August,1996-08,68,10.0,3,0.1,Scottish Longbreads,8,3,10 boxes x 8 pieces,6.25,6,10,15,0,Confections,6.25,10.0,27.0,18.75,8.25,0.3055555555555556,1996-08,5-10%
10289,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1996,8,August,1996-08,3,8.0,30,0.0,Aniseed Syrup,1,2,12 - 550 ml bottles,5.0,13,70,25,0,Condiments,5.0,8.0,240.0,150.0,90.0,0.375,1996-08,0%
10289,BSBEV,7,1996-08-26,1996-09-23,1996-08-28,3,22.77,B's Beverages,Fauntleroy Circus,London,,EC2 5NT,UK,1996,8,August,1996-08,64,26.6,9,0.0,Wimmers gute Semmelknצdel,12,5,20 bags x 4 pieces,16.625,22,80,30,0,Grains/Cereals,16.625,26.6,239.4,149.625,89.775,0.375,1996-08,0%
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comיrcio Mineiro,"Av. dos Lusםadas, 23",Sao Paulo,SP,05432-043,Brazil,1996,8,August,1996-08,5,17.0,20,0.0,Chef Anton's Gumbo Mix,2,2,36 boxes,10.675,0,0,0,1,Condiments,10.675,17.0,340.0,213.5,126.5,0.3720588235294118,1996-08,0%
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comיrcio Mineiro,"Av. dos Lusםadas, 23",Sao Paulo,SP,05432-043,Brazil,1996,8,August,1996-08,29,99.0,15,0.0,Thringer Rostbratwurst,12,6,50 bags x 30 sausgs.,61.895,0,0,0,1,Meat/Poultry,61.895,99.0,1485.0,928.4250000000001,556.5749999999999,0.37479797979797974,1996-08,0%
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comיrcio Mineiro,"Av. dos Lusםadas, 23",Sao Paulo,SP,05432-043,Brazil,1996,8,August,1996-08,49,16.0,15,0.0,Maxilaku,23,3,24 - 50 g pkgs.,10.0,10,60,15,0,Confections,10.0,16.0,240.0,150.0,90.0,0.375,1996-08,0%
10290,COMMI,8,1996-08-27,1996-09-24,1996-09-03,1,79.7,Comיrcio Mineiro,"Av. dos Lusםadas, 23",Sao Paulo,SP,05432-043,Brazil,1996,8,August,1996-08,77,10.4,10,0.0,Original Frankfurter grne Soe,12,2,12 boxes,6.5,32,0,15,0,Condiments,6.5,10.4,104.0,65.0,39.0,0.375,1996-08,0%
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,Que Delםcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1996,8,August,1996-08,13,4.8,20,0.1,Konbu,6,8,2 kg box,3.0,24,0,5,0,Seafood,3.0,4.8,86.4,60.0,26.400000000000006,0.3055555555555556,1996-08,5-10%
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,Que Delםcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1996,8,August,1996-08,44,15.5,24,0.1,Gula Malacca,20,2,20 - 2 kg bags,9.725,27,0,15,0,Condiments,9.725,15.5,334.8,233.39999999999998,101.40000000000003,0.3028673835125449,1996-08,5-10%
10291,QUEDE,6,1996-08-27,1996-09-24,1996-09-04,2,6.4,Que Delםcia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,1996,8,August,1996-08,51,42.4,2,0.1,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,26.5,20,0,10,0,Produce,26.5,42.4,76.32,53.0,23.319999999999993,0.30555555555555547,1996-08,5-10%
10292,TRADH,1,1996-08-28,1996-09-25,1996-09-02,2,1.35,Tradiחao Hipermercados,"Av. Inךs de Castro, 414",Sao Paulo,SP,05634-030,Brazil,1996,8,August,1996-08,20,64.8,20,0.0,Sir Rodney's Marmalade,8,3,30 gift boxes,40.5,40,0,0,0,Confections,40.5,64.8,1296.0,810.0,486.0,0.375,1996-08,0%
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,,5033,Mexico,1996,8,August,1996-08,18,50.0,12,0.0,Carnarvon Tigers,7,8,16 kg pkg.,31.25,42,0,0,0,Seafood,31.25,50.0,600.0,375.0,225.0,0.375,1996-08,0%
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,,5033,Mexico,1996,8,August,1996-08,24,3.6,10,0.0,Guaranב Fantבstica,10,1,12 - 355 ml cans,2.25,20,0,0,1,Beverages,2.25,3.6,36.0,22.5,13.5,0.375,1996-08,0%
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,,5033,Mexico,1996,8,August,1996-08,63,35.1,5,0.0,Vegie-spread,7,2,15 - 625 g jars,21.95,24,0,5,0,Condiments,21.95,35.1,175.5,109.75,65.75,0.37464387464387466,1996-08,0%
10293,TORTU,1,1996-08-29,1996-09-26,1996-09-11,3,21.18,Tortuga Restaurante,Avda. Azteca 123,Mיxico D.F.,,5033,Mexico,1996,8,August,1996-08,75,6.2,6,0.0,Rhצnbrהu Klosterbier,12,1,24 - 0.5 l bottles,3.875,125,0,25,0,Beverages,3.875,6.2,37.2,23.25,13.950000000000003,0.37500000000000006,1996-08,0%
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1996,8,August,1996-08,1,14.4,18,0.0,Chai,1,1,10 boxes x 20 bags,9.0,39,0,10,0,Beverages,9.0,14.4,259.2,162.0,97.19999999999999,0.375,1996-08,0%
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1996,8,August,1996-08,17,31.2,15,0.0,Alice Mutton,7,6,20 - 1 kg tins,19.5,0,0,0,1,Meat/Poultry,19.5,31.2,468.0,292.5,175.5,0.375,1996-08,0%
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1996,8,August,1996-08,43,36.8,15,0.0,Ipoh Coffee,20,1,16 - 500 g tins,23.0,17,10,25,0,Beverages,23.0,36.8,552.0,345.0,207.0,0.375,1996-08,0%
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1996,8,August,1996-08,60,27.2,21,0.0,Camembert Pierrot,28,4,15 - 300 g rounds,17.0,19,0,0,0,Dairy Products,17.0,27.2,571.1999999999999,357.0,214.19999999999993,0.37499999999999994,1996-08,0%
10294,RATTC,4,1996-08-30,1996-09-27,1996-09-05,2,147.26,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,1996,8,August,1996-08,75,6.2,6,0.0,Rhצnbrהu Klosterbier,12,1,24 - 0.5 l bottles,3.875,125,0,25,0,Beverages,3.875,6.2,37.2,23.25,13.950000000000003,0.37500000000000006,1996-08,0%
10295,VINET,2,1996-09-02,1996-09-30,1996-09-10,2,1.15,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,,51100,France,1996,9,September,1996-09,56,30.4,4,0.0,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,19.0,21,10,30,0,Grains/Cereals,19.0,30.4,121.6,76.0,45.599999999999994,0.37499999999999994,1996-09,0%
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,9,September,1996-09,11,16.8,12,0.0,Queso Cabrales,5,4,1 kg pkg.,10.5,22,30,30,0,Dairy Products,10.5,16.8,201.60000000000002,126.0,75.60000000000002,0.37500000000000006,1996-09,0%
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,9,September,1996-09,16,13.9,30,0.0,Pavlova,7,3,32 - 500 g boxes,8.725,29,0,10,0,Confections,8.725,13.9,417.0,261.75,155.25,0.3723021582733813,1996-09,0%
10296,LILAS,6,1996-09-03,1996-10-01,1996-09-11,1,0.12,LILA-Supermercado,Carrera 52 con Ave. Bolםvar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1996,9,September,1996-09,69,28.8,15,0.0,Gudbrandsdalsost,15,4,10 kg pkg.,18.0,26,0,15,0,Dairy Products,18.0,28.8,432.0,270.0,162.0,0.375,1996-09,0%
10297,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,Blondel pטre et fils,"24, place Klיber",Strasbourg,,67000,France,1996,9,September,1996-09,39,14.4,60,0.0,Chartreuse verte,18,1,750 cc per bottle,9.0,69,0,5,0,Beverages,9.0,14.4,864.0,540.0,324.0,0.375,1996-09,0%
10297,BLONP,5,1996-09-04,1996-10-16,1996-09-10,2,5.74,Blondel pטre et fils,"24, place Klיber",Strasbourg,,67000,France,1996,9,September,1996-09,72,27.8,20,0.0,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,17.4,14,0,0,0,Dairy Products,17.4,27.8,556.0,348.0,208.0,0.37410071942446044,1996-09,0%
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1996,9,September,1996-09,2,15.2,40,0.0,Chang,1,1,24 - 12 oz bottles,9.5,17,40,25,0,Beverages,9.5,15.2,608.0,380.0,228.0,0.375,1996-09,0%
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1996,9,September,1996-09,36,15.2,40,0.25,Inlagd Sill,17,8,24 - 250 g  jars,9.5,112,0,20,0,Seafood,9.5,15.2,456.0,380.0,76.0,0.16666666666666666,1996-09,20%+
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1996,9,September,1996-09,59,44.0,30,0.25,Raclette Courdavault,28,4,5 kg pkg.,27.5,79,0,0,0,Dairy Products,27.5,44.0,990.0,825.0,165.0,0.16666666666666666,1996-09,20%+
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,2,168.22,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,,Ireland,1996,9,September,1996-09,62,39.4,15,0.0,Tarte au sucre,29,3,48 pies,24.65,17,0,0,0,Confections,24.65,39.4,591.0,369.75,221.25,0.3743654822335025,1996-09,0%
10299,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1996,9,September,1996-09,19,7.3,15,0.0,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,4.6,25,0,5,0,Confections,4.6,7.3,109.5,69.0,40.5,0.3698630136986301,1996-09,0%
10299,RICAR,4,1996-09-06,1996-10-04,1996-09-13,2,29.76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,02389-890,Brazil,1996,9,September,1996-09,70,12.0,20,0.0,Outback Lager,7,1,24 - 355 ml bottles,7.5,15,10,30,0,Beverages,7.5,12.0,240.0,150.0,90.0,0.375,1996-09,0%
10300,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1996,9,September,1996-09,66,13.6,30,0.0,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,8.5,4,100,20,0,Condiments,8.5,13.6,408.0,255.0,153.0,0.375,1996-09,0%
10300,MAGAA,2,1996-09-09,1996-10-07,1996-09-18,2,17.68,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,,24100,Italy,1996,9,September,1996-09,68,10.0,20,0.0,Scottish Longbreads,8,3,10 boxes x 8 pieces,6.25,6,10,15,0,Confections,6.25,10.0,200.0,125.0,75.0,0.375,1996-09,0%
10301,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996,9,September,1996-09,40,14.7,10,0.0,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,14.7,147.0,92.0,55.0,0.3741496598639456,1996-09,0%
10301,WANDK,8,1996-09-09,1996-10-07,1996-09-17,2,45.08,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,,70563,Germany,1996,9,September,1996-09,56,30.4,20,0.0,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,19.0,21,10,30,0,Grains/Cereals,19.0,30.4,608.0,380.0,228.0,0.375,1996-09,0%
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Suprךmes dיlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1996,9,September,1996-09,17,31.2,40,0.0,Alice Mutton,7,6,20 - 1 kg tins,19.5,0,0,0,1,Meat/Poultry,19.5,31.2,1248.0,780.0,468.0,0.375,1996-09,0%
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Suprךmes dיlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1996,9,September,1996-09,28,36.4,28,0.0,Rצssle Sauerkraut,12,7,25 - 825 g cans,22.8,26,0,0,1,Produce,22.8,36.4,1019.1999999999999,638.4,380.79999999999995,0.37362637362637363,1996-09,0%
10302,SUPRD,4,1996-09-10,1996-10-08,1996-10-09,2,6.27,Suprךmes dיlices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,1996,9,September,1996-09,43,36.8,12,0.0,Ipoh Coffee,20,1,16 - 500 g tins,23.0,17,10,25,0,Beverages,23.0,36.8,441.59999999999997,276.0,165.59999999999997,0.37499999999999994,1996-09,0%
10303,GODOS,7,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Tםpica,"C/ Romero, 33",Sevilla,,41101,Spain,1996,9,September,1996-09,40,14.7,40,0.1,Boston Crab Meat,19,8,24 - 4 oz tins,9.2,123,0,30,0,Seafood,9.2,14.7,529.2,368.0,161.20000000000005,0.3046107331821618,1996-09,5-10%
